"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"X-case","obl","case","sotaan","vastaan","sota","vastaan","NOUN","ADP","3","w124.19","tdt_all_gov_target","15135"
"X-case","conj","case","tunnusti","huolimatta","tunnustaa","huolimatta","VERB","ADP","2","w124.20","tdt_all_gov_target","15135"
"X-case","advcl","case","käännytti","tienoilla","käännyttää","tienoilla","VERB","ADP","12","w124.22","tdt_all_gov_target","15135"
"X-case","root","case","taistelivat","kanssa","taistella","kanssa","VERB","ADP","3","w124.23","tdt_all_gov_target","15135"
"case-X","case","root","tilalleen","nostettiin","tilalle","nostaa","ADP","VERB","1","w124.24","tdt_all_gov_target","15135"
"case-X","case","root","mennessä","saaneet","mennessä","saada","ADP","VERB","5","w124.26","tdt_all_gov_target","15135"
"X-case","xcomp","case","menettäneensä","jälkeen","menettää","jälkeen","VERB","ADP","7","w124.27","tdt_all_gov_target","15135"
"case-X","case","acl","kanssa","solmitun","kanssa","solmia","ADP","VERB","1","w124.27","tdt_all_gov_target","15135"
"X-case","conj","case","toi","lähemmäs","tuoda","lähemmäs","VERB","ADP","4","w124.30","tdt_all_gov_target","15135"
"X-case","root","case","aloitti","kanssa","aloittaa","kanssa","VERB","ADP","6","w124.32","tdt_all_gov_target","15135"
"X-case","obj","case","kapinan","vastaan","kapina","vastaan","NOUN","ADP","2","w124.32","tdt_all_gov_target","15135"
"X-case","conj","case","jatkoi","saakka","jatkaa","saakka","VERB","ADP","9","w124.32","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","taantui","jälkeen","taantua","ADP","VERB","4","w124.33","tdt_all_gov_target","15135"
"X-case","root","case","kapinoi","vastaan","kapinoida","vastaan","VERB","ADP","4","w124.38","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","vuoksi","annettiin","vuoksi","antaa","ADP","VERB","2","w124.38","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","jaettiin","välillä","jakaa","välillä","VERB","ADP","4","w124.40","tdt_all_gov_target","15135"
"X-case","obl","case","liitossa","kanssa","liitto","kanssa","NOUN","ADP","2","w124.42","tdt_all_gov_target","15135"
"X-case","conj","case","valtasi","jälkeen","vallata","jälkeen","VERB","ADP","4","w124.42","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","palasi","jälkeen","palata","ADP","VERB","13","w124.46","tdt_all_gov_target","15135"
"X-case","conj","case","meni","kanssa","mennä","kanssa","VERB","ADP","8","w124.49","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","säilyi","saakka","säilyä","saakka","VERB","ADP","2","w124.52","tdt_all_gov_target","15135"
"X-case","root","case","laajensi","ympäri","laajentaa","ympäri","VERB","ADP","2","w126.4","tdt_all_gov_target","15135"
"X-case","obl","case","sotaan","vastaan","sota","vastaan","NOUN","ADP","3","w126.4","tdt_all_gov_target","15135"
"X-case","root","case","joutuivat","alle","joutua","alle","VERB","ADP","3","w126.13","tdt_all_gov_target","15135"
"X-case","root","case","hallitsi","jälkeen","hallita","jälkeen","VERB","ADP","2","w126.15","tdt_all_gov_target","15135"
"X-case","obj","case","vastustuskyvyn","vastaan","vastustus#kyky","vastaan","NOUN","ADP","2","w126.20","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","pakeni","mukaan","paeta","ADP","VERB","2","w126.20","tdt_all_gov_target","15135"
"case-X","case","conj","päästä","murhautti","päästä","murhauttaa","ADP","VERB","2","w126.25","tdt_all_gov_target","15135"
"X-case","obj","case","apua","vastaan","apu","vastaan","NOUN","ADP","4","w126.29","tdt_all_gov_target","15135"
"case-X","case","root","välillä","sai","välillä","saada","ADP","VERB","2","w126.29","tdt_all_gov_target","15135"
"X-case","root","case","kukistuivat","jälkeen","kukistua","jälkeen","VERB","ADP","3","w126.31","tdt_all_gov_target","15135"
"X-case","root","case","jäivät","ulkopuolelle","jäädä","ulkopuolelle","VERB","ADP","3","w126.34","tdt_all_gov_target","15135"
"X-case","root","case","jäivät","takana","jäädä","takana","VERB","ADP","2","w126.35","tdt_all_gov_target","15135"
"X-case","root","case","lyötti","ympäri","lyöttää","ympäri","VERB","ADP","4","w126.39","tdt_all_gov_target","15135"
"case-X","case","root","alkaen","lyötti","alkaen","lyöttää","ADP","VERB","2","w126.40","tdt_all_gov_target","15135"
"X-case","obj","case","sotaa","vastaan","sota","vastaan","NOUN","ADP","2","w126.43","tdt_all_gov_target","15135"
"X-case","conj","case","lähettivät","luo","lähettää","luo","VERB","ADP","2","w126.47","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","valtasi","jälkeen","vallata","ADP","VERB","2","w126.49","tdt_all_gov_target","15135"
"X-case","root","case","huhuttiin","takana","huhuta","takana","VERB","ADP","4","w126.53","tdt_all_gov_target","15135"
"X-case","obl","case","aikaan","kanssa","aika","kanssa","NOUN","ADP","2","w126.65","tdt_all_gov_target","15135"
"X-case","root","case","nousivat","vastaan","nousta","vastaan","VERB","ADP","5","w126.69","tdt_all_gov_target","15135"
"case-X","case","advcl","johdosta","saanut","johdosta","saada","ADP","VERB","3","w127.7","tdt_all_gov_target","15135"
"X-case","obl","case","vastarintaan","vastaan","vasta#rinta","vastaan","NOUN","ADP","2","w127.14","tdt_all_gov_target","15135"
"X-case","root","case","saivat","jälkeen","saada","jälkeen","VERB","ADP","6","w127.16","tdt_all_gov_target","15135"
"X-case","root","case","saatiin","jälkeen","saada","jälkeen","VERB","ADP","4","w127.17","tdt_all_gov_target","15135"
"X-case","root","case","saatiin","jälkeen","saada","jälkeen","VERB","ADP","9","w127.17","tdt_all_gov_target","15135"
"X-case","root","case","kaupunginosa","vieressä","kaupungin#osa","vieressä","NOUN","ADP","4","w128.1","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","vuoksi","tarkoittaa","vuoksi","tarkoittaa","ADP","VERB","4","w128.2","tdt_all_gov_target","15135"
"case-X","case","root","sijaan","kehittää","sijaan","kehittää","ADP","VERB","1","w128.4","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","tuli","jälkeen","tulla","ADP","VERB","2","w130.3","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","siirtyi","jälkeen","siirtyä","ADP","VERB","2","w130.6","tdt_all_gov_target","15135"
"X-case","obl","case","20.","saakka","20.","saakka","ADJ","ADP","3","w130.15","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","palasi","ennen","palata","ennen","VERB","ADP","6","w130.15","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","jälkeen","palasi","jälkeen","palata","ADP","VERB","2","w130.15","tdt_all_gov_target","15135"
"X-case","obl","case","parhaansa","mukaan","hyvä","mukaan","ADJ","ADP","1","w130.24","tdt_all_gov_target","15135"
"X-case","root","case","teki","jälkeen","tehdä","jälkeen","VERB","ADP","3","w130.26","tdt_all_gov_target","15135"
"case-X","case","root","lähtien","valmistanut","lähtien","valmistaa","ADP","VERB","3","w133.4","tdt_all_gov_target","15135"
"case-X","case","obj","lisäksi","alkuainetta","lisäksi","alku#aine","ADP","NOUN","3","w134.1","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","päivä","mukaan","päivä","ADP","NOUN","3","w143.1","tdt_all_gov_target","15135"
"X-case","amod","case","ensimmäisenä","sitten","ensimmäinen","sitten","ADJ","ADP","4","w143.11","tdt_all_gov_target","15135"
"X-case","amod","case","ensimmäisenä","sitten","ensimmäinen","sitten","ADJ","ADP","11","w143.11","tdt_all_gov_target","15135"
"X-case","root","case","otettiin","jälkeen","ottaa","jälkeen","VERB","ADP","7","w143.15","tdt_all_gov_target","15135"
"X-case","root","case","sijoittuu","väliin","sijoittua","väliin","VERB","ADP","4","w144.6","tdt_all_gov_target","15135"
"case-X","case","root","ohessa","tuomita","ohessa","tuomita","ADP","VERB","1","w144.12","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","mukaan","tuomittava","mukaan","tuomita","ADP","VERB","3","w144.14","tdt_all_gov_target","15135"
"case-X","case","acl","johdosta","määrättävästä","johdosta","määrätä","ADP","VERB","1","w144.17","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","tuomitaan","johdosta","tuomita","johdosta","VERB","ADP","4","w144.19","tdt_all_gov_target","15135"
"X-case","conj","case","perehtynyt","kautta","perehtyä","kautta","VERB","ADP","5","w149.6","tdt_all_gov_target","15135"
"case-X","case","conj","jälkeen","perehtynyt","jälkeen","perehtyä","ADP","VERB","1","w149.6","tdt_all_gov_target","15135"
"X-case","obl","case","vuorenrinteillä","asti","vuoren#rinne","asti","NOUN","ADP","5","w150.15","tdt_all_gov_target","15135"
"X-case","conj","case","parittele","kanssa","paritella","kanssa","VERB","ADP","3","w150.18","tdt_all_gov_target","15135"
"X-case","nmod","case","latvustoon","sisälle","latvusto","sisälle","NOUN","ADP","3","w150.22","tdt_all_gov_target","15135"
"case-X","case","acl","varaan","rakennettu","varaan","rakentaa","ADP","VERB","5","w150.24","tdt_all_gov_target","15135"
"case-X","case","root","ulkopuolella","liikkuvat","ulkopuolella","liikkua","ADP","VERB","2","w150.35","tdt_all_gov_target","15135"
"X-case","acl","case","järkestetty","ympäri","järjestää","ympäri","VERB","ADP","2","w151.1","tdt_all_gov_target","15135"
"X-case","root","case","annettiin","päin","antaa","päin","VERB","ADP","6","w152.7","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","välitettiin","päin","välittää","päin","VERB","ADP","3","w152.8","tdt_all_gov_target","15135"
"X-case","root","case","tehnyt","kanssa","tehdä","kanssa","VERB","ADP","9","w153.2","tdt_all_gov_target","15135"
"X-case","root","case","palkittiin","jälkeen","palkita","jälkeen","VERB","ADP","2","w155.5","tdt_all_gov_target","15135"
"case-X","case","root","lisäksi","pelaa","lisäksi","pelata","ADP","VERB","2","w156.3","tdt_all_gov_target","15135"
"X-case","advmod","case","lyhytaikaisesti","rinnalla","lyhyt#aikaisesti","rinnalla","ADV","ADP","5","w158.5","tdt_all_gov_target","15135"
"X-case","xcomp","case","käyttää","kanssa","käyttää","kanssa","VERB","ADP","9","w158.15","tdt_all_gov_target","15135"
"X-case","nmod","case","meriruohokentillä","asti","meri#ruoho#kenttä","asti","NOUN","ADP","6","w159.8","tdt_all_gov_target","15135"
"X-case","root","case","tunnetaan","lähtien","tuntea","lähtien","VERB","ADP","3","w160.6","tdt_all_gov_target","15135"
"case-X","case","root","lähtien","keskus","lähtien","keskus","ADP","NOUN","2","w160.7","tdt_all_gov_target","15135"
"X-case","root","case","Hänellä","kanssa","hän","kanssa","PRON","ADP","6","w161.2","tdt_all_gov_target","15135"
"case-X","case","root","lisäksi","ohjannut","lisäksi","ohjata","ADP","VERB","4","w161.7","tdt_all_gov_target","15135"
"case-X","case","root","takia","pyritään","takia","pyrkiä","ADP","VERB","2","w162.8","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","hyvä","vuoksi","hyvä","ADP","ADJ","7","w162.9","tdt_all_gov_target","15135"
"case-X","case","root","sijaan","korkea","sijaan","korkea","ADP","ADJ","3","w162.10","tdt_all_gov_target","15135"
"X-case","obl","case","sc-paperissa","kanssa","sc#paperi","kanssa","NOUN","ADP","5","w162.13","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","vankilassa","jälkeen","vankila","ADP","NOUN","3","w167.6","tdt_all_gov_target","15135"
"X-case","xcomp","case","harjoittaa","alkaen","harjoittaa","alkaen","VERB","ADP","4","w167.7","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","omisti","jälkeen","omistaa","ADP","VERB","2","w167.10","tdt_all_gov_target","15135"
"X-case","root","case","kuului","mukana","kuulua","mukana","VERB","ADP","10","w167.12","tdt_all_gov_target","15135"
"X-case","root","case","naimisissa","kanssa","naimisissa","kanssa","ADV","ADP","6","w167.13","tdt_all_gov_target","15135"
"X-case","root","case","kiinnitettynä","lähtien","kiinnittää","lähtien","VERB","ADP","7","w168.7","tdt_all_gov_target","15135"
"case-X","case","acl","ympärilleen","keräämään","ympärille","kerätä","ADP","VERB","1","w168.10","tdt_all_gov_target","15135"
"X-case","obl","case","avioliitosta","kanssa","avio#liitto","kanssa","NOUN","ADP","3","w168.15","tdt_all_gov_target","15135"
"X-case","obj","case","Liiton","kanssa","liitto","kanssa","NOUN","ADP","3","w168.16","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","vuoksi","katsottiin","vuoksi","katsoa","ADP","VERB","3","w170.2","tdt_all_gov_target","15135"
"case-X","case","root","Ennen","kuului","ennen","kuulua","ADP","VERB","9","w170.5","tdt_all_gov_target","15135"
"case-X","case","conj","mukaan","luovutettava","mukaan","luovuttaa","ADP","VERB","4","w170.7","tdt_all_gov_target","15135"
"X-case","root","case","laskeutui","varassa","laskeutua","varassa","VERB","ADP","4","w172.5","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","otti","jälkeen","ottaa","ADP","VERB","4","w172.8","tdt_all_gov_target","15135"
"X-case","root","case","sijaitsee","lähellä","sijaita","lähellä","VERB","ADP","1","w174.2","tdt_all_gov_target","15135"
"X-case","nmod","case","maakaupoissa","kanssa","maa#kauppa","kanssa","NOUN","ADP","4","w175.2","tdt_all_gov_target","15135"
"X-case","advcl","case","taistellakseen","kanssaan","taistella","kanssa","VERB","ADP","2","w175.3","tdt_all_gov_target","15135"
"X-case","root","case","kävi","kanssa","käydä","kanssa","VERB","ADP","3","w175.7","tdt_all_gov_target","15135"
"X-case","csubj:cop","case","etsiä","varten","etsiä","varten","VERB","ADP","5","w175.10","tdt_all_gov_target","15135"
"X-case","nmod","case","eurooppalaisten","kanssa","eurooppalainen","kanssa","ADJ","ADP","1","w175.14","tdt_all_gov_target","15135"
"X-case","nsubj","case","yhteenotto","kanssa","yhteen#otto","kanssa","NOUN","ADP","4","w175.17","tdt_all_gov_target","15135"
"X-case","conj","case","jatkoi","saakka","jatkaa","saakka","VERB","ADP","5","w181.6","tdt_all_gov_target","15135"
"case-X","case","conj","lähtien","valmistettu","lähtien","valmistaa","ADP","VERB","4","w185.7","tdt_all_gov_target","15135"
"case-X","case","nummod","sijasta","viisi","sijasta","viisi","ADP","NUM","1","w185.8","tdt_all_gov_target","15135"
"X-case","root","case","esiintynyt","rinnalla","esiintyä","rinnalla","VERB","ADP","2","w186.7","tdt_all_gov_target","15135"
"case-X","case","acl","välillä","kulkevat","välillä","kulkea","ADP","VERB","1","w188.2","tdt_all_gov_target","15135"
"X-case","obl","case","Nuolien","yläpuolelle","nuoli","ylä#puoli","NOUN","NOUN","1","w188.8","tdt_all_gov_target","15135"
"X-case","obl","case","Kaavion","ulkopuolelta","kaavio","ulko#puoli","NOUN","NOUN","1","w188.11","tdt_all_gov_target","15135"
"case-X","case","acl","päälle","piirretyllä","päälle","piirtää","ADP","VERB","1","w188.12","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","lähti","jälkeen","lähteä","jälkeen","VERB","ADP","2","w190.12","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","jälkeen","esiintyi","jälkeen","esiintyä","ADP","VERB","1","w190.17","tdt_all_gov_target","15135"
"case-X","case","acl","välillä","toimivat","välillä","toimia","ADP","VERB","1","w190.17","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","hankkinut","jälkeen","hankkia","ADP","VERB","6","w190.20","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","perusti","mukaan","perustaa","ADP","VERB","2","w191.2","tdt_all_gov_target","15135"
"X-case","root","case","rakensi","varrelle","rakentaa","varrelle","VERB","ADP","3","w191.4","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","rakensi","mukaan","rakentaa","ADP","VERB","2","w191.4","tdt_all_gov_target","15135"
"case-X","case","obj","alla","oloa","alla","olo","ADP","NOUN","1","w191.6","tdt_all_gov_target","15135"
"X-case","root","case","suurin","kanssa","suuri","kanssa","ADJ","ADP","3","w195.2","tdt_all_gov_target","15135"
"X-case","advcl","case","mitattuna","kautta","mitata","kautta","VERB","ADP","3","w196.2","tdt_all_gov_target","15135"
"X-case","root","case","hoidetaan","käsin","hoitaa","käsin","VERB","ADP","5","w196.6","tdt_all_gov_target","15135"
"X-case","root","case","eli","kanssa","eli","kanssa","CCONJ","ADP","4","w197.2","tdt_all_gov_target","15135"
"X-case","root","case","maanpaossa","kanssa","maan#pako","kanssa","NOUN","ADP","4","w197.4","tdt_all_gov_target","15135"
"X-case","root","case","maanpaossa","mukana","maan#pako","mukana","NOUN","ADP","8","w197.5","tdt_all_gov_target","15135"
"X-case","conj","case","nousi","jälkeen","nousta","jälkeen","VERB","ADP","7","w197.7","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","takia","vetäytyivät","takia","vetäytyä","ADP","VERB","3","w200.4","tdt_all_gov_target","15135"
"case-X","case","advcl","eteen","kiilasi","eteen","kiilata","ADP","VERB","1","wn001.3","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","saisi","mukaan","saada","ADP","VERB","2","wn002.7","tdt_all_gov_target","15135"
"X-case","root","case","valittiinkin","vuoksi","valita","vuoksi","VERB","ADP","2","wn002.12","tdt_all_gov_target","15135"
"X-case","advmod","case","vähemmän","sitten","vähemmän","sitten","ADV","ADP","4","wn002.12","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","nousi","ohi","nousta","ohi","VERB","ADP","7","wn002.15","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","vahvistanut","mukaan","vahvistaa","ADP","VERB","3","wn005.4","tdt_all_gov_target","15135"
"X-case","root","case","kestivät","mukaan","kestää","mukaan","VERB","ADP","2","wn005.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","saatu","mukaan","saada","ADP","VERB","1","wn005.6","tdt_all_gov_target","15135"
"case-X","case","root","mennessä","varmistunut","mennessä","varmistua","ADP","VERB","2","wn005.7","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","sairaalassa","mukaan","sairaala","ADP","NOUN","4","wn005.11","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","huono","mukaan","huono","ADP","ADJ","5","wn005.12","tdt_all_gov_target","15135"
"case-X","case","conj","kohti","ampui","kohti","ampua","ADP","VERB","2","wn005.14","tdt_all_gov_target","15135"
"X-case","nsubj","case","Neuvottelut","välillä","neuvottelu","välillä","NOUN","ADP","4","wn008.2","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","kaukana","mukaan","kaukana","ADP","ADV","4","wn008.4","tdt_all_gov_target","15135"
"X-case","root","case","puuhataan","rinnalle","puuhata","rinnalle","VERB","ADP","3","wn009.1","tdt_all_gov_target","15135"
"X-case","root","case","puuhataan","takana","puuhata","takana","VERB","ADP","2","wn009.2","tdt_all_gov_target","15135"
"X-case","advcl","case","muuttamalla","sijaan","muuttaa","sijaan","VERB","ADP","9","wn009.5","tdt_all_gov_target","15135"
"X-case","root","case","markkinakoroissa","nähden","markkina#korko","nähden","NOUN","ADP","3","wn011.4","tdt_all_gov_target","15135"
"X-case","parataxis","case","epäluuloisia","suhteen","epä#luuloinen","suhteen","ADJ","ADP","2","wn011.4","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","markkinakoroissa","mukaan","markkina#korko","ADP","NOUN","1","wn011.4","tdt_all_gov_target","15135"
"X-case","root","case","kertoi","jälkeen","kertoa","jälkeen","VERB","ADP","7","wn012.4","tdt_all_gov_target","15135"
"X-case","root","case","Hänellä","kanssa","hän","kanssa","PRON","ADP","3","wn012.11","tdt_all_gov_target","15135"
"X-case","root","case","annettu","ennen","antaa","ennen","VERB","ADP","10","wn013.4","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","rikollisuutta","mukaan","rikollisuus","ADP","NOUN","6","wn013.5","tdt_all_gov_target","15135"
"X-case","root","case","rikollisuutta","mukana","rikollisuus","mukana","NOUN","ADP","16","wn013.6","tdt_all_gov_target","15135"
"X-case","amod","case","laajimmassa","suhteen","laaja","suhteen","ADJ","ADP","5","wn013.8","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tehty","mukaan","tehdä","ADP","VERB","3","wn013.10","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tukenut","mukaan","tukea","ADP","VERB","5","wn013.19","tdt_all_gov_target","15135"
"X-case","parataxis","case","kierrätettiin","kautta","kierrättää","kautta","VERB","ADP","2","wn014.1","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","sai","mukaan","saada","ADP","VERB","3","wn014.2","tdt_all_gov_target","15135"
"X-case","root","case","pesty","kautta","pestä","kautta","VERB","ADP","2","wn014.4","tdt_all_gov_target","15135"
"X-case","obj","case","mielenosoitus","vastaan","mielen#osoitus","vastaan","NOUN","ADP","6","wn015.2","tdt_all_gov_target","15135"
"X-case","obj","case","rikoksia","kohtaan","rikos","kohtaan","NOUN","ADP","2","wn015.2","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","mukaan","käsitellään","mukaan","käsitellä","ADP","VERB","1","wn015.2","tdt_all_gov_target","15135"
"X-case","obl","case","kirjaan","takana","kirja","takana","NOUN","ADP","2","wn015.3","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tukee","mukaan","tukea","ADP","VERB","2","wn015.5","tdt_all_gov_target","15135"
"case-X","case","root","ennen","järjestetään","ennen","järjestää","ADP","VERB","1","wn015.8","tdt_all_gov_target","15135"
"case-X","case","conj","mukaan","perui","mukaan","perua","ADP","VERB","2","wn015.11","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","ilmoittanut","mukaan","ilmoittaa","ADP","VERB","3","wn015.12","tdt_all_gov_target","15135"
"case-X","case","acl","lähellä","olevan","lähellä","olla","ADP","VERB","1","wn016.6","tdt_all_gov_target","15135"
"X-case","xcomp","case","harrastaneensa","kanssa","harrastaa","kanssa","VERB","ADP","4","wn016.8","tdt_all_gov_target","15135"
"X-case","xcomp","case","harrastaneensa","vastaan","harrastaa","vastaan","VERB","ADP","6","wn016.8","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","totta","mukaan","totta","ADP","ADV","4","wn016.14","tdt_all_gov_target","15135"
"case-X","case","conj","edessä","rankaisematon","edessä","rankaisematon","ADP","ADJ","1","wn016.14","tdt_all_gov_target","15135"
"X-case","nmod","case","suhde","kanssa","suhde","kanssa","NOUN","ADP","5","wn016.15","tdt_all_gov_target","15135"
"X-case","root","case","asui","kanssa","asua","kanssa","VERB","ADP","4","wn016.20","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","istui","jälkeen","istua","ADP","VERB","3","wn016.21","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","esimerkki","mukaan","esimerkki","ADP","NOUN","4","wn016.25","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","luopua","mukaan","luopua","ADP","VERB","5","wn017.6","tdt_all_gov_target","15135"
"case-X","case","root","myötä","jatkua","myötä","jatkua","ADP","VERB","4","wn017.7","tdt_all_gov_target","15135"
"X-case","root","case","presidentillä","myötä","presidentti","myötä","NOUN","ADP","7","wn017.11","tdt_all_gov_target","15135"
"case-X","case","conj","jälkeen","pitää","jälkeen","pitää","ADP","VERB","12","wn017.11","tdt_all_gov_target","15135"
"X-case","obl","case","koneella","kanssa","kone","kanssa","NOUN","ADP","3","wn018.9","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","luvannut","mukaan","luvata","ADP","VERB","4","wn018.10","tdt_all_gov_target","15135"
"X-case","root","case","vieraili","luona","vierailla","luona","VERB","ADP","4","wn018.12","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","lisäksi","syynä","lisäksi","syy","ADP","NOUN","7","wn019.3","tdt_all_gov_target","15135"
"X-case","advcl","case","luodakseen","puolesta","luoda","puolesta","VERB","ADP","11","wn019.5","tdt_all_gov_target","15135"
"case-X","case","amod","kautta","ensimmäinen","kautta","ensimmäinen","ADP","ADJ","2","wn021.2","tdt_all_gov_target","15135"
"X-case","root","case","nousevat","yli","nousta","yli","VERB","ADP","1","wn021.7","tdt_all_gov_target","15135"
"case-X","case","root","myötä","nousevat","myötä","nousta","ADP","VERB","3","wn021.7","tdt_all_gov_target","15135"
"X-case","root","case","ajanut","kohti","ajaa","kohti","VERB","ADP","3","wn023.3","tdt_all_gov_target","15135"
"case-X","case","nmod","jälkeen","aikoihin","jälkeen","aika","ADP","NOUN","2","wn023.9","tdt_all_gov_target","15135"
"X-case","root","case","annettiin","nojalla","antaa","nojalla","VERB","ADP","5","wn024.3","tdt_all_gov_target","15135"
"X-case","ccomp","case","hajonneen","sitten","hajota","sitten","VERB","ADP","3","wn025.5","tdt_all_gov_target","15135"
"case-X","case","root","takia","kiellettiin","takia","kieltää","ADP","VERB","3","wn025.7","tdt_all_gov_target","15135"
"X-case","root","case","saa","lähtien","saada","lähtien","VERB","ADP","3","wn026.2","tdt_all_gov_target","15135"
"X-case","xcomp","case","levätä","jälkeen","levätä","jälkeen","VERB","ADP","2","wn027.7","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","ylennettiin","jälkeen","ylentää","ADP","VERB","4","wn027.11","tdt_all_gov_target","15135"
"X-case","xcomp","case","suorittaa","ennen","suorittaa","ennen","VERB","ADP","4","wn027.13","tdt_all_gov_target","15135"
"X-case","advmod","case","kaukana","takana","kaukana","takana","ADV","ADP","2","wn027.14","tdt_all_gov_target","15135"
"X-case","xcomp","case","harjoittamaan","kanssa","harjoittaa","kanssa","VERB","ADP","8","wn027.18","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","vetäytyi","jälkeen","vetäytyä","ADP","VERB","3","wn027.18","tdt_all_gov_target","15135"
"X-case","root","case","ajelehtii","kohti","ajelehtia","kohti","VERB","ADP","2","wn028.2","tdt_all_gov_target","15135"
"X-case","root","case","ajelehtii","mukana","ajelehtia","mukana","VERB","ADP","3","wn028.7","tdt_all_gov_target","15135"
"X-case","advcl","case","syttyi","päässä","syttyä","päässä","VERB","ADP","4","wn028.8","tdt_all_gov_target","15135"
"X-case","root","case","tarjoaa","mukaan","tarjota","mukaan","VERB","ADP","2","wn030.5","tdt_all_gov_target","15135"
"X-case","obl","case","yhteistyössä","kanssa","yhteis#työ","kanssa","NOUN","ADP","4","wn030.10","tdt_all_gov_target","15135"
"case-X","case","nsubj","lisäksi","cosplay-","lisäksi","cosplay","ADP","NOUN","3","wn030.11","tdt_all_gov_target","15135"
"X-case","root","case","laaja","välillä","laaja","välillä","ADJ","ADP","5","wn030.14","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","esittää","kanssa","esittää","kanssa","VERB","ADP","3","wn031.7","tdt_all_gov_target","15135"
"case-X","case","acl","kanssa","saavutettua","kanssa","saavuttaa","ADP","VERB","1","wn032.4","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","edetä","mukaan","edetä","ADP","VERB","4","wn032.5","tdt_all_gov_target","15135"
"case-X","case","root","huolimatta","suunnitellaan","huolimatta","suunnitella","ADP","VERB","2","wn032.14","tdt_all_gov_target","15135"
"X-case","obl","case","eurovaaliehdokkuuden","timoilta","euro#vaali#ehdokkuus","tiima","NOUN","NOUN","1","wn033.2","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","hyväksikäyttäjä","mukaan","hyväksikäyttäjä","ADP","NOUN","5","wn033.4","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","kuuluu","mukaan","kuulua","ADP","VERB","5","wn033.10","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","sitoutunut","mukaan","sitoutua","ADP","VERB","9","wn033.11","tdt_all_gov_target","15135"
"X-case","nsubj","case","kiista","kanssa","kiista","kanssa","NOUN","ADP","3","wn033.14","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","rasittanut","mukaan","rasittaa","ADP","VERB","6","wn033.14","tdt_all_gov_target","15135"
"X-case","conj","case","saanut","kautta","saada","kautta","VERB","ADP","4","wn033.15","tdt_all_gov_target","15135"
