"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"case-X","case","obl","päästä","vuoden","päästä","vuosi","ADP","NOUN","2","w126.25","tdt_all_to_prep_target","15129"
"case-X","case","obl","välillä","vuosien","välillä","vuosi","ADP","NOUN","2","w126.29","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vastaan","skyyttejä","vastaan","skyytti","ADP","NOUN","1","w126.29","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sotaretken","jälkeen","sota#retki","ADP","NOUN","2","w126.31","tdt_all_to_prep_target","15129"
"case-X","case","obl","ulkopuolelle","vallan","ulkopuolelle","valta","ADP","NOUN","2","w126.34","tdt_all_to_prep_target","15129"
"case-X","case","root","takana","Niiden","takana","se","ADP","PRON","1","w126.35","tdt_all_to_prep_target","15129"
"case-X","case","obl","ympäri","Paflagoniaa","ympäri","Paflagonia","ADP","PROPN","1","w126.39","tdt_all_to_prep_target","15129"
"case-X","case","obl","alkaen","Vuodesta","alkaen","vuosi","ADP","NOUN","1","w126.40","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vastaan","Roomaa","vastaan","Rooma","ADP","PROPN","1","w126.43","tdt_all_to_prep_target","15129"
"case-X","case","obl","luo","Mithridateen","luo","Mithridates","ADP","PROPN","1","w126.47","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Tämän","jälkeen","tämä","ADP","PRON","1","w126.49","tdt_all_to_prep_target","15129"
"case-X","case","ccomp","takana","murhan","takana","murha","ADP","NOUN","5","w126.53","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","sotatoimien","kanssa","sota#toimi","ADP","NOUN","1","w126.65","tdt_all_to_prep_target","15129"
"case-X","case","obl","vastaan","hallintoa","vastaan","hallinto","ADP","NOUN","3","w126.69","tdt_all_to_prep_target","15129"
"case-X","case","obl","johdosta","byrokratian","johdosta","byrokratia","ADP","NOUN","1","w127.7","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vastaan","Impperiumia","vastaan","imperiumi","ADP","NOUN","1","w127.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","taistelun","jälkeen","taistelu","ADP","NOUN","3","w127.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Yuussa","jälkeen","Yuussa","ADP","PROPN","2","w127.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","taistelun","jälkeen","taistelu","ADP","NOUN","3","w127.17","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vieressä","Villähteen","vieressä","Villähde","ADP","PROPN","1","w128.1","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","minkä","vuoksi","mikä","ADP","PRON","1","w128.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","sijaan","sen","sijaan","se","ADP","PRON","1","w128.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Syntymän","jälkeen","syntymä","ADP","NOUN","1","w130.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Tämän","jälkeen","tämä","ADP","PRON","1","w130.6","tdt_all_to_prep_target","15129"
"X-case","obl","case","20.","saakka","20.","saakka","ADJ","ADP","3","w130.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","jonka","jälkeen","joka","ADP","PRON","1","w130.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","siirtymistä","ennen","siirtyminen","ADP","NOUN","1","w130.15","tdt_all_to_prep_target","15129"
"X-case","obl","case","parhaansa","mukaan","hyvä","mukaan","ADJ","ADP","1","w130.24","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sodan","jälkeen","sota","ADP","NOUN","2","w130.26","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähtien","Vuodesta","lähtien","vuosi","ADP","NOUN","1","w133.4","tdt_all_to_prep_target","15129"
"case-X","case","nmod","lisäksi","komponentin","lisäksi","komponentti","ADP","NOUN","2","w134.1","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","kalenterin","mukaan","kalenteri","ADP","NOUN","2","w143.1","tdt_all_to_prep_target","15129"
"case-X","case","nmod","sitten","vuoden","sitten","vuosi","ADP","NOUN","1","w143.11","tdt_all_to_prep_target","15129"
"case-X","case","nmod","sitten","vuoden","sitten","vuosi","ADP","NOUN","1","w143.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","tauon","jälkeen","tauko","ADP","NOUN","2","w143.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","väliin","sakkorangaistuksen","väliin","sakko#rangaistus","ADP","NOUN","1","w144.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","ohessa","sen","ohessa","se","ADP","PRON","1","w144.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","harkinnan","mukaan","harkinta","ADP","NOUN","2","w144.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","johdosta","rikoksen","johdosta","rikos","ADP","NOUN","1","w144.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","johdosta","sen","johdosta","se","ADP","PRON","1","w144.19","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sen","jälkeen","se","ADP","PRON","1","w149.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","arkistojen","kautta","arkisto","ADP","NOUN","1","w149.6","tdt_all_to_prep_target","15129"
"case-X","case","nmod","asti","korkeudelle","asti","korkeus","ADP","NOUN","4","w150.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","jälkeläistensä","kanssa","jälkeläinen","ADP","NOUN","2","w150.18","tdt_all_to_prep_target","15129"
"case-X","case","conj","sisälle","pensaan","sisälle","pensas","ADP","NOUN","2","w150.22","tdt_all_to_prep_target","15129"
"case-X","case","obl","varaan","oksien","varaan","oksa","ADP","NOUN","1","w150.24","tdt_all_to_prep_target","15129"
"case-X","case","obl","ulkopuolella","Pesimäajan","ulkopuolella","pesimä#aika","ADP","NOUN","1","w150.35","tdt_all_to_prep_target","15129"
"case-X","case","obl","ympäri","maailmaa","ympäri","maailma","ADP","NOUN","1","w151.1","tdt_all_to_prep_target","15129"
"case-X","case","obl","päin","sisämaahan","päin","sisä#maa","ADP","NOUN","1","w152.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","päin","kaupunkiin","päin","kaupunki","ADP","NOUN","1","w152.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","Zbigniew","kanssa","Zbigniew","ADP","PROPN","3","w153.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","kauden","jälkeen","kausi","ADP","NOUN","1","w155.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","lisäksi","Näyttelijäntöiden","lisäksi","näyttelijän#työ","ADP","NOUN","1","w156.3","tdt_all_to_prep_target","15129"
"case-X","case","conj","rinnalla","lääkkeiden","rinnalla","lääke","ADP","NOUN","4","w158.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","nikotiinin","kanssa","nikotiini","ADP","NOUN","1","w158.15","tdt_all_to_prep_target","15129"
"case-X","case","nmod","asti","syvyyteen","asti","syvyys","ADP","NOUN","2","w159.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähtien","vuodesta","lähtien","vuosi","ADP","NOUN","1","w160.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähtien","1700-luvulta","lähtien","1700#luku","ADP","NOUN","1","w160.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","vaimonsa","kanssa","vaimo","ADP","NOUN","2","w161.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","lisäksi","töiden","lisäksi","työ","ADP","NOUN","2","w161.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","takia","Tämän","takia","tämä","ADP","PRON","1","w162.8","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vuoksi","Tämän","vuoksi","tämä","ADP","PRON","1","w162.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","sijaan","sen","sijaan","se","ADP","PRON","1","w162.10","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","pitkäkuitusellun","kanssa","pitkä#kuitu#sellu","ADP","NOUN","2","w162.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sisällissodan","jälkeen","sisällis#sota","ADP","NOUN","2","w167.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","alkaen","1920-luvulta","alkaen","1920#luku","ADP","NOUN","1","w167.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Sotavuosien","jälkeen","sota#vuosi","ADP","NOUN","1","w167.10","tdt_all_to_prep_target","15129"
"case-X","case","conj","mukana","toimikunnassa","mukana","toimi#kunta","ADP","NOUN","8","w167.12","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","Matilda","kanssa","Matilda","ADP","PROPN","1","w167.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähtien","vuodesta","lähtien","vuosi","ADP","NOUN","1","w168.7","tdt_all_to_prep_target","15129"
"case-X","case","acl","ympärilleen","keräämään","ympärille","kerätä","ADP","VERB","1","w168.10","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","Christina","kanssa","Christina","ADP","PROPN","1","w168.15","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","Cathrine","kanssa","Cathrine","ADP","PROPN","1","w168.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","jonka","vuoksi","joka","ADP","PRON","1","w170.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","Ennen","perustamista","ennen","perustaminen","ADP","NOUN","3","w170.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","rauhansopimuksen","mukaan","rauhan#sopimus","ADP","NOUN","3","w170.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","varassa","laskuvarjon","varassa","lasku#varjo","ADP","NOUN","1","w172.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Laskeutumisen","jälkeen","laskeutuminen","ADP","NOUN","1","w172.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähellä","kaupunkia","lähellä","kaupunki","ADP","NOUN","2","w174.2","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","New","kanssa","New","ADP","PROPN","1","w175.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssaan","heidän","kanssa","hän","ADP","PRON","1","w175.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","eurooppalaisten","kanssa","eurooppalainen","ADP","NOUN","1","w175.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","perustamista","varten","perustaminen","ADP","NOUN","2","w175.10","tdt_all_to_prep_target","15129"
"X-case","nmod","case","eurooppalaisten","kanssa","eurooppalainen","kanssa","ADJ","ADP","1","w175.14","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","maorien","kanssa","maori","ADP","NOUN","1","w175.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","saakka","loppumiseen","saakka","loppuminen","ADP","NOUN","2","w181.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähtien","alusta","lähtien","alku","ADP","NOUN","3","w185.7","tdt_all_to_prep_target","15129"
"case-X","case","nmod","sijasta","kolmen","sijasta","kolme","ADP","NUM","1","w185.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","rinnalla","Köklotin","rinnalla","Köklot","ADP","PROPN","1","w186.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","välillä","niiden","välillä","se","ADP","PRON","1","w188.2","tdt_all_to_prep_target","15129"
"X-case","obl","case","Nuolien","yläpuolelle","nuoli","ylä#puoli","NOUN","NOUN","1","w188.8","tdt_all_to_prep_target","15129"
"X-case","obl","case","Kaavion","ulkopuolelta","kaavio","ulko#puoli","NOUN","NOUN","1","w188.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","päälle","elämänviivan","päälle","elämän#viiva","ADP","NOUN","2","w188.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","keikkansa","jälkeen","keikka","ADP","NOUN","1","w190.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","jonka","jälkeen","joka","ADP","PRON","1","w190.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","välillä","Suomen","välillä","Suomi","ADP","PROPN","1","w190.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","vuoden","jälkeen","vuosi","ADP","NOUN","2","w190.20","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Legendan","mukaan","legenda","ADP","NOUN","1","w191.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Tarinan","mukaan","tarina","ADP","NOUN","1","w191.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","varrelle","Vltava-joen","varrelle","Vltava#joki","ADP","NOUN","1","w191.4","tdt_all_to_prep_target","15129"
"case-X","case","nmod","alla","naisvallan","alla","nais#valta","ADP","NOUN","1","w191.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","kivikkokimalaisen","kanssa","kivikko#kimalainen","ADP","NOUN","2","w195.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","rautatieaseman","kautta","rauta#tie#asema","ADP","NOUN","2","w196.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","käsin","ohjauskeskuksesta","käsin","ohjaus#keskus","ADP","NOUN","2","w196.6","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","isänsä","kanssa","isä","ADP","NOUN","1","w197.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","veljensä","kanssa","veli","ADP","NOUN","1","w197.4","tdt_all_to_prep_target","15129"
"case-X","case","root","mukana","pakolaishallituksen","mukana","pakolais#hallitus","ADP","NOUN","5","w197.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","kuoleman","jälkeen","kuolema","ADP","NOUN","4","w197.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","takia","minkä","takia","mikä","ADP","PRON","1","w200.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","eteen","sen","eteen","se","ADP","PRON","1","wn001.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","ennusteen","mukaan","ennuste","ADP","NOUN","2","wn002.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","kuntaliitosten","vuoksi","kunta#liitos","ADP","NOUN","1","wn002.12","tdt_all_to_prep_target","15129"
"case-X","case","advcl","sitten","vuotta","sitten","vuosi","ADP","NOUN","3","wn002.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","ohi","SDP:n","ohi","SDP","ADP","PROPN","1","wn002.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Sanomien","mukaan","Sanoma","ADP","PROPN","2","wn005.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","poliisin","mukaan","poliisi","ADP","NOUN","1","wn005.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","poliisin","mukaan","poliisi","ADP","NOUN","1","wn005.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","mennessä","tiedotustilaisuuteen","mennessä","tiedotus#tilaisuus","ADP","NOUN","2","wn005.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","uutislähetyksen","mukaan","uutis#lähetys","ADP","NOUN","2","wn005.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","ylilääkärin","mukaan","yli#lääkäri","ADP","NOUN","2","wn005.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","poliisia","kohti","poliisi","ADP","NOUN","1","wn005.14","tdt_all_to_prep_target","15129"
"case-X","case","nmod","välillä","Tehyn","välillä","Tehy","ADP","PROPN","1","wn008.2","tdt_all_to_prep_target","15129"
"case-X","case","nmod","mukaan","tiedon","mukaan","tieto","ADP","NOUN","4","wn008.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","rinnalle","Maple","rinnalle","Maple","ADP","PROPN","1","wn009.1","tdt_all_to_prep_target","15129"
"case-X","case","root","takana","Hankkeen","takana","hanke","ADP","NOUN","1","wn009.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","sijaan","perustamisen","sijaan","perustaminen","ADP","NOUN","2","wn009.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Tiina","mukaan","Tiina","ADP","PROPN","2","wn011.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","nähden","ohjauskorkoihin","nähden","ohjaus#korko","ADP","NOUN","1","wn011.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","suhteen","toistensa","suhteen","toinen","ADP","PRON","1","wn011.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","EM-karsintaottelun","jälkeen","EM#karsinta#ottelu","ADP","NOUN","2","wn012.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","vaimonsa","kanssa","vaimo","ADP","NOUN","1","wn012.11","tdt_all_to_prep_target","15129"
"case-X","case","conj","ennen","sitä","ennen","se","ADP","PRON","1","wn013.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Ratan","mukaan","Rata","ADP","PROPN","1","wn013.5","tdt_all_to_prep_target","15129"
"case-X","case","root","mukana","sisäpiirikaupoissa","mukana","sisä#piiri#kauppa","ADP","NOUN","3","wn013.6","tdt_all_to_prep_target","15129"
"case-X","case","nmod","suhteen","henkilömäärien","suhteen","henkilö#määrä","ADP","NOUN","1","wn013.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Syytteen","mukaan","syyte","ADP","NOUN","1","wn013.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","puheenjohtajan","mukaan","puheen#johtaja","ADP","NOUN","2","wn013.19","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","SDP:n","kautta","SDP","ADP","PROPN","1","wn014.1","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","paljastusten","mukaan","paljastus","ADP","NOUN","2","wn014.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","SDP:n","kautta","SDP","ADP","PROPN","1","wn014.4","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vastaan","seminaaria","vastaan","seminaari","ADP","NOUN","2","wn015.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","ilmoituksen","mukaan","ilmoitus","ADP","NOUN","2","wn015.2","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kohtaan","Viroa","kohtaan","Viro","ADP","PROPN","1","wn015.2","tdt_all_to_prep_target","15129"
"case-X","case","appos","takana","Kaiken","takana","kaikki","ADP","PRON","1","wn015.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Komitean","mukaan","komitea","ADP","NOUN","1","wn015.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","Seminaaria","ennen","seminaari","ADP","NOUN","1","wn015.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Johan","mukaan","Johan","ADP","PROPN","1","wn015.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","tietojen","mukaan","tieto","ADP","NOUN","2","wn015.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähellä","Berlusconia","lähellä","Berlusconi","ADP","PROPN","1","wn016.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","Silvio","kanssa","Silvio","ADP","PROPN","1","wn016.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","vastaan","korvausta","vastaan","korvaus","ADP","NOUN","1","wn016.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Lakimiehen","mukaan","laki#mies","ADP","NOUN","1","wn016.14","tdt_all_to_prep_target","15129"
"case-X","case","nmod","edessä","lain","edessä","laki","ADP","NOUN","1","wn016.14","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","mallin","kanssa","malli","ADP","NOUN","2","wn016.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","Sabina","kanssa","Sabina","ADP","PROPN","2","wn016.20","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Vaalien","jälkeen","vaalit","ADP","NOUN","1","wn016.21","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","-lehden","mukaan","lehti","ADP","NOUN","3","wn016.25","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","perustuslain","mukaan","perustus#laki","ADP","NOUN","2","wn017.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","myötä","Päätöksen","myötä","päätös","ADP","NOUN","1","wn017.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","myötä","laskun","myötä","lasku","ADP","NOUN","3","wn017.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","vaalien","jälkeen","vaalit","ADP","NOUN","2","wn017.11","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","Bill","kanssa","Bill","ADP","PROPN","1","wn018.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Reutersin","mukaan","Reuters","ADP","PROPN","1","wn018.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","luona","Kim","luona","Kim","ADP","PROPN","1","wn018.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","lisäksi","minkä","lisäksi","mikä","ADP","PRON","1","wn019.3","tdt_all_to_prep_target","15129"
"case-X","case","conj","puolesta","itsehallinnon","puolesta","itsehallinto","ADP","NOUN","4","wn019.5","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kautta","aikojen","kautta","aika","ADP","NOUN","1","wn021.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","myötä","Voiton","myötä","voitto","ADP","NOUN","1","wn021.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","yli","dollarin","yli","dollari","ADP","NOUN","2","wn021.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","risteystä","kohti","risteys","ADP","NOUN","4","wn023.3","tdt_all_to_prep_target","15129"
"case-X","case","nmod:poss","jälkeen","viiden","jälkeen","viisi","ADP","NUM","1","wn023.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","nojalla","lakien","nojalla","laki","ADP","NOUN","4","wn024.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","vuosia","sitten","vuosi","ADP","NOUN","2","wn025.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","takia","Vuodon","takia","vuoto","ADP","NOUN","1","wn025.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähtien","alusta","lähtien","alku","ADP","NOUN","2","wn026.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","työn","jälkeen","työ","ADP","NOUN","1","wn027.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","alkamisen","jälkeen","alkaminen","ADP","NOUN","2","wn027.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","nimittämistään","ennen","nimittäminen","ADP","NOUN","2","wn027.13","tdt_all_to_prep_target","15129"
"case-X","case","nmod","takana","rintamalinjojen","takana","rintama#linja","ADP","NOUN","1","wn027.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Sotien","jälkeen","sota","ADP","NOUN","1","wn027.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","vaimonsa","kanssa","vaimo","ADP","NOUN","2","wn027.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","rannikkoa","kohti","rannikko","ADP","NOUN","2","wn028.2","tdt_all_to_prep_target","15129"
"case-X","case","root","mukana","Sammutusoperaatiossa","mukana","sammutus#operaatio","ADP","NOUN","1","wn028.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","päässä","kilometrin","päässä","kilo#metri","ADP","NOUN","2","wn028.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","järjestäjien","mukaan","järjestäjä","ADP","NOUN","1","wn030.5","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","Cosplay","kanssa","Cosplay","ADP","PROPN","1","wn030.10","tdt_all_to_prep_target","15129"
"case-X","case","nmod","lisäksi","Cosplay-kisaajien","lisäksi","cosplay#kisaaja","ADP","NOUN","1","wn030.11","tdt_all_to_prep_target","15129"
"case-X","case","advcl","välillä","vuoden","välillä","vuosi","ADP","NOUN","4","wn030.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","sanojen","kanssa","sana","ADP","NOUN","2","wn031.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","tämän","kanssa","tämä","ADP","PRON","1","wn032.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Nina","mukaan","Nina","ADP","PROPN","2","wn032.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","huolimatta","Tästä","huolimatta","tämä","ADP","PRON","1","wn032.14","tdt_all_to_prep_target","15129"
"X-case","obl","case","eurovaaliehdokkuuden","timoilta","euro#vaali#ehdokkuus","tiima","NOUN","NOUN","1","wn033.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","sihteerin","mukaan","sihteeri","ADP","NOUN","3","wn033.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Leon","mukaan","Leo","ADP","PROPN","2","wn033.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Leon","mukaan","Leo","ADP","PROPN","1","wn033.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Revon","mukaan","Repo","ADP","PROPN","1","wn033.14","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","johdon","kanssa","johto","ADP","NOUN","2","wn033.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","tiedotusvälineiden","kautta","tiedotus#väline","ADP","NOUN","2","wn033.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Mitro","mukaan","Mitro","ADP","PROPN","1","wn033.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Jyrki","mukaan","Jyrki","ADP","PROPN","1","wn033.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","vuoden","jälkeen","vuosi","ADP","NOUN","1","wn035.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","takia","sen","takia","se","ADP","PRON","1","wn035.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sen","jälkeen","se","ADP","PRON","1","wn035.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","Ennen","kuolemaa","ennen","kuolema","ADP","NOUN","2","wn035.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","johdosta","talouskriisin","johdosta","talous#kriisi","ADP","NOUN","2","wn037.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","jonka","mukaan","joka","ADP","PRON","1","wn037.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","kuukausi","sitten","kuukausi","ADP","NOUN","1","wn038.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","lomautusten","vuoksi","lomautus","ADP","NOUN","2","wn041.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Ylen","mukaan","Yle","ADP","PROPN","1","wn041.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","Tätä","ennen","tämä","ADP","PRON","1","wn041.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","tähden","koskemattomuutensa","tähden","koskemattomuus","ADP","NOUN","2","wn044.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","myötä","viran","myötä","virka","ADP","NOUN","1","wn044.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","keskuspankin","mukaan","keskus#pankki","ADP","NOUN","2","wn045.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","päivää","sitten","päivä","ADP","NOUN","2","wn045.3","tdt_all_to_prep_target","15129"
